"magnification","image_path","tile_x","tile_y","local_pitch_um"
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y000.png",2,0,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y001.png",2,1,1.65513833111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y002.png",2,2,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y003.png",2,3,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y004.png",2,4,1.652322966
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y005.png",2,5,1.642987808
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y006.png",2,6,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y007.png",2,7,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y008.png",2,8,1.64476593333333
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y009.png",2,9,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y000.png",3,0,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y001.png",3,1,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y002.png",3,2,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y003.png",3,3,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y004.png",3,4,1.64476593333333
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y005.png",3,5,1.649655778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y006.png",3,6,1.644321402
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y007.png",3,7,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y008.png",3,8,1.64624770444444
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y009.png",3,9,1.63735707777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y000.png",4,0,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y001.png",4,1,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y002.png",4,2,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y003.png",4,3,1.484290122
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y004.png",4,4,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y005.png",4,5,1.64180239111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y006.png",4,6,1.82702378
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y007.png",4,7,1.64698859
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y008.png",4,8,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y009.png",4,9,1.85369566
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y000.png",5,0,1.65513833111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y001.png",5,1,1.64772947555556
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y002.png",5,2,1.65513833111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y003.png",5,3,1.48695731
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y004.png",5,4,1.64624770444444
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y005.png",5,5,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y006.png",5,6,1.64624770444444
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y007.png",5,7,1.64698859
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y008.png",5,8,1.645654996
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y009.png",5,9,1.64476593333333
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y000.png",6,0,1.65365656
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y001.png",6,1,1.648322184
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y002.png",6,2,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y003.png",6,3,1.484290122
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y004.png",6,4,1.48028934
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y005.png",6,5,1.485623716
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y006.png",6,6,1.481622934
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y007.png",6,7,1.482956528
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y008.png",6,8,1.82702378
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y009.png",6,9,1.641654214
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y000.png",7,0,1.64698859
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y001.png",7,1,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y002.png",7,2,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y003.png",7,3,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y004.png",7,4,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y005.png",7,5,1.64180239111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y006.png",7,6,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y007.png",7,7,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y008.png",7,8,1.478955746
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y009.png",7,9,1.64698859
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y000.png",8,0,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y001.png",8,1,1.65365656
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y002.png",8,2,1.650989372
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y003.png",8,3,1.648322184
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y004.png",8,4,1.64476593333333
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y005.png",8,5,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y006.png",8,6,1.64624770444444
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y007.png",8,7,1.64921124666667
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y008.png",8,8,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y009.png",8,9,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y000.png",9,0,1.65365656
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y001.png",9,1,1.65069301777778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y002.png",9,2,1.65217478888889
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y003.png",9,3,1.649655778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y004.png",9,4,1.649655778
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y005.png",9,5,1.65513833111111
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y006.png",9,6,1.85369566
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y007.png",9,7,1.64328416222222
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y008.png",9,8,1.64476593333333
750,"/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y009.png",9,9,1.64476593333333
