magnification,detector,image_path,tile_x,tile_y,pitch_1d_um,n_grooves,sd_grooves_um,profile_height,pitch_fft_um,fft_peak_freq,fft_snr,fft_quality,fft_peak_width_fwhm
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X000_Y013.png,0,13,1.634394,9,0.009688,0.287211,1.6353807708370898,0.008154639113907299,232.6016669574232,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X000_Y014.png,0,14,2.107079,7,1.246845,0.267975,1.6365791393054845,0.008148667962161227,229.37388452047483,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y000.png,1,0,1.650693,9,0.025633,0.26826,1.6514644081460674,0.008075220957968398,215.55950280286416,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y001.png,1,1,1.829987,9,0.559147,0.311797,1.6478001210252495,0.008093178189416853,205.1524005218505,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y002.png,1,2,1.855363,8,0.603155,0.318331,1.6486694243109448,0.008088910853413627,236.5379176310173,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y003.png,1,3,1.647729,9,0.029903,0.307009,1.6481991453304758,0.008091218854094265,228.33854101504423,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y004.png,1,4,1.649211,9,0.011549,0.331717,1.6441304441614195,0.008111242053425954,260.60448657933154,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y005.png,1,5,1.647729,9,0.021203,0.29532,1.642211507936449,0.008120720099421006,237.331945794287,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y006.png,1,6,1.643284,9,0.023835,0.323589,1.646728620943887,0.008098444291540875,245.76322987955444,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y007.png,1,7,1.640321,9,0.02829,0.301681,1.6433127280074964,0.008115278225934342,239.4010094069276,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y008.png,1,8,1.642988,10,0.022492,0.299465,1.6394713974613302,0.008134292565671034,238.63136965643835,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y009.png,1,9,1.641654,10,0.025498,0.305124,1.63860950799442,0.008138571108575193,198.0522329100472,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y010.png,1,10,1.640321,9,0.01886,0.281672,1.6388260083091413,0.008137495946723078,220.51450335505703,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y011.png,1,11,1.640321,9,0.026672,0.288462,1.6405532572180723,0.008128928421753336,222.76791906096335,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y012.png,1,12,1.638839,9,0.018193,0.307728,1.6368905740387856,0.008147117596929853,229.08261463733305,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y013.png,1,13,1.637357,9,0.016028,0.288744,1.6327011942683176,0.008168022444533334,202.01631281962725,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X001_Y014.png,1,14,2.103268,7,0.836725,0.28556,1.6375156289356725,0.008144007766611602,244.210193334432,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y000.png,2,0,1.650693,9,0.02085,0.245735,1.6521901215276005,0.008071673971558252,210.38676733958317,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y001.png,2,1,1.649211,9,0.021086,0.282537,1.6545597978131912,0.008060113643294082,226.9688495695405,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y002.png,2,2,1.650989,10,0.017558,0.314112,1.649798199924548,0.008083376500598623,200.91071879831983,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y003.png,2,3,1.644321,10,0.012652,0.293054,1.645680742399639,0.008103600933285689,232.75479898631872,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y004.png,2,4,1.644766,9,0.01491,0.309837,1.644179302906451,0.008111001018213628,247.0812053885542,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y005.png,2,5,1.647729,9,0.020127,0.337187,1.6452930372120085,0.008105510506868792,251.2475338653498,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y006.png,2,6,1.643284,9,0.025633,0.309208,1.6403532614301592,0.008129919520123928,230.25024723539224,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y007.png,2,7,1.644766,9,0.02829,0.294532,1.6409753280430903,0.008126837602064065,213.9235164511531,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y008.png,2,8,1.644766,9,0.027493,0.295939,1.647188399844448,0.008096183776706645,239.52349650662455,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y009.png,2,9,1.641654,10,0.00984,0.305266,1.6414001368679425,0.008124734304852157,248.9102326307789,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y010.png,2,10,1.641654,10,0.018275,0.290267,1.6381494002409978,0.008140856992676047,199.46311070758165,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y011.png,2,11,1.638987,10,0.019326,0.290552,1.642041864507575,0.008121559071211171,229.23128936691725,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y012.png,2,12,1.640321,9,0.01886,0.289247,1.6400831955767967,0.008131258241024729,225.8268908139809,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y013.png,2,13,1.634394,9,0.007029,0.259908,1.6354479602464185,0.008154304095368848,214.44828124839395,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X002_Y014.png,2,14,1.634394,9,0.022227,0.271207,1.6314971479277318,0.008174050452333811,211.7290502873668,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y000.png,3,0,1.649211,9,0.040008,0.261649,1.6487134159807713,0.008088695021667449,211.10363056076997,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y001.png,3,1,1.653657,9,0.016333,0.343699,1.6501374115513765,0.008081714835773718,242.67468695099947,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y002.png,3,2,1.646989,10,0.021086,0.326901,1.6458889750839152,0.00810257569124313,220.4218159464624,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y003.png,3,3,1.648322,10,0.040839,0.31015,1.65054763025093,0.008079706247539526,211.7014580081574,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y004.png,3,4,1.643284,9,0.021891,0.322541,1.6478834735406904,0.0080927688238453,255.37353018713503,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y005.png,3,5,1.647729,9,0.024144,0.323608,1.641351780085105,0.008124973672193857,248.87833375859836,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y006.png,3,6,1.646248,9,0.021203,0.290602,1.6458256033047944,0.008102887677298021,243.6403494471135,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y007.png,3,7,1.643284,9,0.02475,0.320499,1.6408933435005533,0.008127243646165417,249.96623537725893,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y008.png,3,8,1.641802,9,0.014057,0.312828,1.640972645184736,0.008126850888790213,227.47459296282128,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y009.png,3,9,1.637357,9,0.008891,0.315655,1.6419480867520737,0.008122022923623445,243.9839178653592,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y010.png,3,10,1.638987,10,0.013262,0.297896,1.6385674107480497,0.008138780200633789,239.08741102766456,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y011.png,3,11,1.638987,10,0.022182,0.312482,1.6339001830198658,0.008162028585706972,215.53916965301391,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y012.png,3,12,1.634986,10,0.015654,0.287444,1.6394786437221205,0.008134256613262931,231.37208377389013,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y013.png,3,13,1.643284,9,0.027312,0.275106,1.6372213644719318,0.008145471522295559,221.6952734770057,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X003_Y014.png,3,14,1.640321,9,0.01491,0.296102,1.6351525785526175,0.00815577712741922,233.7261989994348,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y000.png,4,0,1.653657,9,0.011549,0.276281,1.651564222900977,0.00807473291990752,236.2598689085569,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y001.png,4,1,1.649211,9,0.01886,0.288965,1.6489435731275166,0.008087566013375461,218.1982844853732,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y002.png,4,2,1.652175,9,0.014057,0.331406,1.6527966783249788,0.0080687117628499,256.548184627334,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y003.png,4,3,1.647729,9,0.01352,0.310978,1.645263554494128,0.008105655755621732,245.6615128039284,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y004.png,4,4,1.646989,10,0.015717,0.314716,1.6463774975635406,0.008100171448975547,207.7537004924529,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y005.png,4,5,1.646248,9,0.028377,0.321591,1.6481447269051273,0.008091486009873732,250.47878193878,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y006.png,4,6,1.646248,9,0.01899,0.307354,1.6423533852761396,0.008120018577949192,256.73311831320643,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y007.png,4,7,1.641802,9,0.021549,0.316214,1.6384111492835158,0.008139556426866274,242.57828807214287,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y008.png,4,8,1.637357,9,0.018596,0.315576,1.641010336479832,0.008126664228457708,247.05563165183847,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y009.png,4,9,1.638839,9,0.014057,0.325964,1.63973374869601,0.008132991109444042,217.4813589742384,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y010.png,4,10,1.640321,9,0.011549,0.315735,1.642659667777555,0.00811850455794226,251.95847264098649,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y011.png,4,11,1.818133,9,0.558679,0.330854,1.6344073598173512,0.008159495807391812,251.67521436085323,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y012.png,4,12,1.63632,10,0.014127,0.282836,1.6367205417841653,0.00814796396791274,210.36056299538225,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y013.png,4,13,1.628318,10,0.015966,0.277583,1.6352473655485098,0.008155304378384817,224.85542896265932,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X004_Y014.png,4,14,1.638839,9,0.014057,0.284354,1.6348443349506223,0.008157314867780844,235.7609861715465,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y000.png,5,0,1.652175,9,0.016927,0.271738,1.65004094891835,0.008082187298892247,238.9467284723076,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y001.png,5,1,1.650693,9,0.019755,0.320459,1.6460074882626383,0.008101992302645045,248.51175208453031,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y002.png,5,2,1.647729,9,0.021203,0.345631,1.6484640277889735,0.008089918721421554,220.1397228491421,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y003.png,5,3,1.646248,9,0.01899,0.313797,1.6496950855928805,0.00808388175273446,242.3487381756696,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y004.png,5,4,1.642988,10,0.022492,0.33506,1.6426622056954534,0.008118492014829042,247.4248188347107,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y005.png,5,5,1.641654,10,0.021273,0.320007,1.6385843795324817,0.008138695917389978,223.19386534764536,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y006.png,5,6,1.643284,9,0.023835,0.30803,1.6445691446349804,0.008109078322127934,214.3035043566932,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y007.png,5,7,1.644766,9,0.023099,0.331854,1.6453353353671565,0.008105302131023695,244.04788479526115,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y008.png,5,8,1.641802,9,0.02704,0.306436,1.6362095086369532,0.008150508800740025,247.40320408713887,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y009.png,5,9,1.635875,9,0.022115,0.309462,1.637978213707995,0.008141707800746988,243.56152270229012,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y010.png,5,10,1.634394,9,0.035354,0.310073,1.638754858080968,0.008137849254413068,199.3363062229868,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y011.png,5,11,1.635875,9,0.021086,0.308768,1.6408721466705924,0.008127348634114642,238.62061566027725,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y012.png,5,12,1.638987,10,0.025498,0.269767,1.6382469807393003,0.008140372090893046,233.78491388226297,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y013.png,5,13,1.638987,10,0.018275,0.294543,1.6349275234045555,0.008156899806928066,220.2811119846877,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X005_Y014.png,5,14,1.634986,10,0.011246,0.290274,1.6363187833965187,0.00814996450283269,229.46027062170265,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X006_Y000.png,6,0,1.650693,9,0.018596,0.289334,1.647963578336353,0.008092375447680012,233.17339005917623,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X006_Y001.png,6,1,1.647729,9,0.02592,0.305252,1.6481797599260324,0.008091314020625089,265.44419353721094,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X006_Y002.png,6,2,1.647729,9,0.01352,0.341012,1.6461469177092545,0.008101306059946356,243.10217045405645,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X006_Y003.png,6,3,1.646248,9,0.034719,0.29705,1.64709075271825,0.008096663755771347,227.89711563639395,sub-bin,0.984375
500,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/SED/Grp_001_SED_X006_Y004.png,6,4,1.649211,9,0.01886,0.326135,1.6505779193925327,0.008079557979854757,253.10392351976537,sub-bin,0.984375
