"magnification","detector","image_path","tile_x","tile_y","pitch_1d_um","n_grooves","sd_grooves_um","profile_height","pitch_fft_um","fft_peak_freq","fft_snr","fft_quality","fft_peak_width_fwhm"
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y000.png",2,0,1.641802,9,0.02704,0.314097,1.707,0.0078125,166.84,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y001.png",2,1,1.641802,9,0.019377,0.303194,1.707,0.0078125,156.43,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y002.png",2,2,1.644321,10,0.017837,0.309408,1.707,0.0078125,161.39,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y003.png",2,3,1.645655,10,0.02451,0.288496,1.707,0.0078125,134.45,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y004.png",2,4,1.646248,9,0.022227,0.305286,1.707,0.0078125,159.71,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y005.png",2,5,1.644766,9,0.022115,0.288138,1.707,0.0078125,154.73,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y006.png",2,6,1.641802,9,0.032286,0.302765,1.707,0.0078125,139.85,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X002_Y007.png",2,7,1.638839,9,0.015559,0.31228,1.707,0.0078125,143.58,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y000.png",3,0,1.646248,9,0.025048,0.334263,1.707,0.0078125,163.49,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y001.png",3,1,1.641802,9,0.010425,0.301202,1.707,0.0078125,149.87,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y002.png",3,2,1.641802,9,0.016927,0.310004,1.707,0.0078125,163.42,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y003.png",3,3,1.640321,9,0.024042,0.326886,1.707,0.0078125,167.39,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y004.png",3,4,1.641802,9,0.02785,0.308183,1.707,0.0078125,133.39,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y005.png",3,5,1.637653,10,0.012255,0.284991,1.707,0.0078125,140.79,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y006.png",3,6,1.646248,9,0.01899,0.316641,1.707,0.0078125,158.68,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X003_Y007.png",3,7,1.852029,8,0.572778,0.306981,1.707,0.0078125,142.36,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y000.png",4,0,1.647729,9,0.022227,0.33489,1.707,0.0078125,161.58,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y001.png",4,1,1.643284,9,0.014575,0.312334,1.707,0.0078125,161.09,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y003.png",4,3,1.641802,9,0.028637,0.31813,1.707,0.0078125,173.23,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y004.png",4,4,1.637653,10,0.021595,0.300899,1.707,0.0078125,155.88,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y005.png",4,5,1.648322,10,0.019068,0.305914,1.707,0.0078125,161.82,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y006.png",4,6,1.838693,8,0.561488,0.279282,1.707,0.0078125,137.45,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X004_Y007.png",4,7,1.635875,9,0.029065,0.267813,1.707,0.0078125,134.23,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y000.png",5,0,1.644766,9,0.011549,0.317577,1.707,0.0078125,154.47,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y001.png",5,1,1.646248,9,0.027582,0.30865,1.707,0.0078125,163.52,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y002.png",5,2,1.644766,9,0.016333,0.323657,1.707,0.0078125,152.52,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y004.png",5,4,1.641802,9,0.032286,0.316343,1.707,0.0078125,164.7,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y006.png",5,6,1.640321,10,0.023522,0.300709,1.707,0.0078125,150.78,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X005_Y007.png",5,7,1.640321,10,0.01988,0.280734,1.707,0.0078125,159.74,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X006_Y000.png",6,0,1.644766,9,0.030556,0.305642,1.707,0.0078125,163.7,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X006_Y001.png",6,1,1.637357,9,0.032515,0.279157,1.707,0.0078125,160,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X006_Y004.png",6,4,1.586977,10,0.175125,0.292732,1.707,0.0078125,152.76,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X006_Y005.png",6,5,1.610982,10,0.088862,0.313005,1.707,0.0078125,166.71,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y000.png",7,0,1.640321,10,0.029487,0.289013,1.707,0.0078125,145.39,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y001.png",7,1,1.646248,9,0.029903,0.312546,1.707,0.0078125,168.32,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y002.png",7,2,1.638839,9,0.020492,0.308521,1.707,0.0078125,175.46,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y003.png",7,3,1.638839,9,0.016927,0.290533,1.707,0.0078125,165.03,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y004.png",7,4,1.640321,9,0.024949,0.291996,1.707,0.0078125,159.82,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y005.png",7,5,1.644766,9,0.01886,0.293897,1.707,0.0078125,149.66,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y006.png",7,6,1.644766,9,0.016333,0.26865,1.707,0.0078125,153.96,"excellent",0.984375
1000,"SED","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag1000_SED-BED/SED/Grp_003_SED_X007_Y007.png",7,7,1.641654,10,0.013262,0.293562,1.707,0.0078125,149.03,"excellent",0.984375
