"magnification","detector","image_path","tile_x","tile_y","pitch_1d_um","n_grooves","sd_grooves_um","profile_height","pitch_fft_um","fft_peak_freq","fft_snr","fft_quality","fft_peak_width_fwhm"
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y000.png",1,0,1.650693,9,0.01736,0.172787,1.707,0.0078125,211.54,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y001.png",1,1,1.649211,9,0.013336,0.167581,1.707,0.0078125,203.29,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y002.png",1,2,1.653657,10,0.012573,0.170185,1.707,0.0078125,233.11,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y003.png",1,3,1.649656,10,0.014127,0.166925,1.707,0.0078125,230.38,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y004.png",1,4,1.649211,9,0.00943,0.180459,1.707,0.0078125,218.09,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y005.png",1,5,1.650693,9,0.016028,0.172773,1.707,0.0078125,239.94,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y006.png",1,6,1.647729,9,0.016484,0.177937,1.707,0.0078125,245.19,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y007.png",1,7,1.644766,9,0.017642,0.190153,1.707,0.0078125,221.08,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y008.png",1,8,1.646248,9,0.01352,0.182551,1.707,0.0078125,237.33,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X001_Y009.png",1,9,1.643284,9,0.01296,0.193567,1.707,0.0078125,226.63,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y000.png",2,0,1.650693,9,0.016028,0.173459,1.707,0.0078125,221.62,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y001.png",2,1,1.652175,9,0.008014,0.171185,1.707,0.0078125,235.3,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y002.png",2,2,1.649656,10,0.012652,0.174709,1.707,0.0078125,193.72,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y003.png",2,3,1.649211,9,0.013336,0.177906,1.707,0.0078125,208.43,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y004.png",2,4,1.646248,9,0.011761,0.181919,1.707,0.0078125,230.9,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y005.png",2,5,1.642988,10,0.01514,0.171674,1.707,0.0078125,226.06,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y006.png",2,6,1.644766,9,0.013336,0.181897,1.707,0.0078125,214.33,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y007.png",2,7,1.643284,9,0.016028,0.190227,1.707,0.0078125,218.37,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y008.png",2,8,1.644766,9,0.016333,0.181563,1.707,0.0078125,253.89,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X002_Y009.png",2,9,1.641802,9,0.012375,0.173834,1.707,0.0078125,219.53,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y000.png",3,0,1.650693,9,0.008891,0.181462,1.707,0.0078125,228.59,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y001.png",3,1,1.650693,9,0.01296,0.167342,1.707,0.0078125,227.38,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y002.png",3,2,1.647729,9,0.007029,0.186001,1.707,0.0078125,241.26,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y003.png",3,3,1.647729,9,0.016484,0.169953,1.707,0.0078125,235.93,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y004.png",3,4,1.649656,10,0.014127,0.172159,1.707,0.0078125,182.02,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y005.png",3,5,1.649656,10,0.021823,0.177409,1.707,0.0078125,235.24,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y006.png",3,6,1.647729,9,0.011761,0.17754,1.707,0.0078125,220.6,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y007.png",3,7,1.646248,9,0.01352,0.175452,1.707,0.0078125,215.59,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y008.png",3,8,1.646248,9,0.011761,0.177374,1.707,0.0078125,236.56,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X003_Y009.png",3,9,1.644766,9,0.013336,0.168596,1.707,0.0078125,225.57,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y000.png",4,0,1.653657,9,0.00943,0.180374,1.707,0.0078125,226.08,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y001.png",4,1,1.653657,9,0.01491,0.187092,1.707,0.0078125,208.86,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y002.png",4,2,1.650693,9,0.018596,0.173419,1.707,0.0078125,222.14,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y005.png",4,5,1.649211,9,0.013336,0.176375,1.707,0.0078125,209.89,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y006.png",4,6,1.647729,9,0.024144,0.164264,1.707,0.0078125,179.76,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y007.png",4,7,1.646989,10,0.020127,0.181084,1.707,0.0078125,215.96,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y008.png",4,8,1.644766,9,0.013336,0.170599,1.707,0.0078125,207.6,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X004_Y009.png",4,9,1.644766,9,0.011549,0.161848,1.707,0.0078125,236.39,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y000.png",5,0,1.655138,9,0.008014,0.171252,1.707,0.0078125,233.58,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y001.png",5,1,1.647729,9,0.011761,0.171882,1.707,0.0078125,196.4,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y002.png",5,2,1.652175,9,0.018193,0.173833,1.707,0.0078125,205.58,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y004.png",5,4,1.646248,9,0.01899,0.188131,1.707,0.0078125,219.78,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y005.png",5,5,1.649211,9,0.01886,0.158567,1.707,0.0078125,212.89,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y006.png",5,6,1.646989,10,0.01296,0.179735,1.707,0.0078125,230.26,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y007.png",5,7,1.648322,10,0.021958,0.161083,1.707,0.0078125,213.8,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y008.png",5,8,1.646248,9,0.022227,0.163076,1.707,0.0078125,173.48,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X005_Y009.png",5,9,1.649211,9,0.00943,0.165817,1.707,0.0078125,214.61,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X006_Y000.png",6,0,1.652175,9,0.014057,0.17752,1.707,0.0078125,241.43,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X006_Y001.png",6,1,1.649656,10,0.012652,0.17892,1.707,0.0078125,220.98,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X006_Y002.png",6,2,1.650693,9,0.01736,0.170355,1.707,0.0078125,219.72,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X006_Y009.png",6,9,1.644321,10,0.010979,0.171825,1.707,0.0078125,223.84,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y000.png",7,0,1.648322,10,0.02451,0.179279,1.707,0.0078125,221.62,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y001.png",7,1,1.652175,9,0.010425,0.172164,1.707,0.0078125,218.98,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y002.png",7,2,1.649211,9,0.013336,0.171207,1.707,0.0078125,235.02,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y003.png",7,3,1.648322,10,0.012884,0.176444,1.707,0.0078125,227.42,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y004.png",7,4,1.649211,9,0.011549,0.180281,1.707,0.0078125,248.52,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y005.png",7,5,1.641802,9,0.019377,0.173675,1.707,0.0078125,212.75,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y006.png",7,6,1.641802,9,0.012375,0.178166,1.707,0.0078125,231.32,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y007.png",7,7,1.646248,9,0.011761,0.158898,1.707,0.0078125,218.41,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y008.png",7,8,1.644321,10,0.006442,0.184193,1.707,0.0078125,221.58,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X007_Y009.png",7,9,1.649211,9,0.016333,0.168109,1.707,0.0078125,257.65,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y000.png",8,0,1.652323,10,0.00757,0.173297,1.707,0.0078125,216.73,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y001.png",8,1,1.652175,9,0.019377,0.153945,1.707,0.0078125,204.12,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y002.png",8,2,1.649211,9,0.011549,0.179455,1.707,0.0078125,202.01,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y003.png",8,3,1.648322,10,0.012884,0.172085,1.707,0.0078125,205.33,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y004.png",8,4,1.646248,9,0.011761,0.171618,1.707,0.0078125,229.42,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y005.png",8,5,1.646248,9,0.01352,0.177335,1.707,0.0078125,221.88,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y006.png",8,6,1.647729,9,0.01352,0.172398,1.707,0.0078125,226.75,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y007.png",8,7,1.644766,9,0.00943,0.170354,1.707,0.0078125,228.53,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y008.png",8,8,1.645655,10,0.012884,0.185065,1.707,0.0078125,226.48,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X008_Y009.png",8,9,1.646248,9,0.021203,0.183053,1.707,0.0078125,229.64,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y000.png",9,0,1.653657,9,0.00943,0.183709,1.707,0.0078125,242.69,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y001.png",9,1,1.646989,10,0.01296,0.155674,1.707,0.0078125,217.95,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y002.png",9,2,1.649656,10,0.014127,0.186452,1.707,0.0078125,207.74,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y003.png",9,3,1.650693,9,0.016028,0.185428,1.707,0.0078125,230.1,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y004.png",9,4,1.649211,9,0.01491,0.171111,1.707,0.0078125,228.26,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y005.png",9,5,1.646248,9,0.011761,0.173759,1.707,0.0078125,220.85,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y006.png",9,6,1.646248,9,0.011761,0.174805,1.707,0.0078125,217.01,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y007.png",9,7,1.644766,9,0.00943,0.17649,1.707,0.0078125,218.48,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y008.png",9,8,1.644766,9,0.01886,0.184583,1.707,0.0078125,213.75,"excellent",0.984375
750,"BED-S","/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/BED-S/Grp_001_BED-S_X009_Y009.png",9,9,1.641654,10,0.023056,0.176388,1.707,0.0078125,210.62,"excellent",0.984375
