magnification,detector,image_path,tile_x,tile_y,pitch_1d_um,n_grooves,sd_grooves_um,profile_height,pitch_fft_um,fft_peak_freq,fft_snr,fft_quality,fft_peak_width_fwhm
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y008.png,1,8,1.641654,10,0.013262,0.185437,1.643049790136471,0.008116576916937084,328.8815709289782,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y009.png,1,9,1.638987,10,0.014676,0.193549,1.645240289301105,0.008105770376961216,397.0725589520299,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y010.png,1,10,1.638839,9,0.010425,0.175993,1.6360459395499105,0.008151323674730567,290.00724185249817,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y011.png,1,11,1.640321,9,0.020004,0.185046,1.63997080338227,0.008131815500919896,351.6438077102338,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y012.png,1,12,1.637357,9,0.014575,0.193864,1.638068061366004,0.008141261229938765,358.6109005910979,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y013.png,1,13,1.63143,9,0.017642,0.18799,1.6362828891054628,0.00815014328438685,360.5666508351516,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X001_Y014.png,1,14,1.634394,9,0.009688,0.183975,1.633614387820769,0.008163456504438638,281.103769346032,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y000.png,2,0,1.650693,9,0.014575,0.1442,1.6478298497145274,0.008093032179451258,243.03579433737016,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y001.png,2,1,1.649656,10,0.012652,0.17177,1.6537148218454658,0.008064232008949242,303.9449810059031,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y002.png,2,2,1.653657,9,0.013336,0.185802,1.652053832051092,0.00807233986040448,257.93975686074435,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y003.png,2,3,1.646248,9,0.009688,0.17605,1.6459793620917675,0.008102130747892382,256.7939558881861,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y004.png,2,4,1.647729,9,0.01352,0.185681,1.6453257281750977,0.008105349458548534,334.7230549349767,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y005.png,2,5,1.647729,9,0.01899,0.205489,1.644944966770014,0.008107225633320867,341.4395423303218,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y006.png,2,6,1.643284,9,0.016028,0.175923,1.6466646495297508,0.008098758908687591,345.40737262690544,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y007.png,2,7,1.641802,9,0.015559,0.181404,1.6447786354120912,0.008108045491883924,364.1613412137437,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y008.png,2,8,1.642988,10,0.013773,0.175473,1.6432680667513098,0.008115498785517533,337.2840282135251,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y009.png,2,9,1.641654,10,0.011677,0.186595,1.6404374081923068,0.008129502493298812,337.11742350743594,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y010.png,2,10,1.638839,9,0.014057,0.186807,1.6418166415247932,0.008122673179639965,305.07967405569985,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y011.png,2,11,1.638839,9,0.010425,0.190501,1.6378193097324527,0.008142497722888921,268.61702787564894,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y012.png,2,12,1.638839,9,0.021549,0.191082,1.638713479078738,0.008138054742490602,349.9814885675695,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y013.png,2,13,1.637357,9,0.008891,0.176352,1.635388021668635,0.00815460295862565,361.4106694458298,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X002_Y014.png,2,14,1.637357,9,0.022884,0.179342,1.6372668637424248,0.008145245161510831,368.9890310060937,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y000.png,3,0,1.650693,9,0.016028,0.149868,1.6542648541178655,0.008061550704413273,328.16061148298223,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y001.png,3,1,1.652175,9,0.010425,0.181288,1.646931717954774,0.008097445604217948,262.23427140978924,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y002.png,3,2,1.648322,10,0.019068,0.182227,1.654038007858907,0.008062656321460773,344.0905029320734,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y003.png,3,3,1.649656,10,0.020898,0.185711,1.6563210894186364,0.008051542714269775,356.50213960219725,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y004.png,3,4,1.646248,9,0.009688,0.186958,1.6464280108859322,0.008099922931233426,343.7822288516138,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y005.png,3,5,1.643284,9,0.01296,0.19924,1.642197339841686,0.008120790161117684,326.857162294433,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y006.png,3,6,1.646248,9,0.011761,0.171352,1.6461724199681649,0.008101180555714753,319.6171465771436,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y007.png,3,7,1.644766,9,0.017642,0.184017,1.640772399487478,0.008127842718566997,325.2428090576482,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y008.png,3,8,1.641802,9,0.014057,0.184046,1.6380092576554377,0.008141553497132475,253.82278556682888,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y009.png,3,9,1.638839,9,0.014057,0.193541,1.636972333229786,0.008146710686116403,261.2950849814455,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y010.png,3,10,1.640321,10,0.010889,0.177345,1.6402750273144295,0.008130307282574748,304.5201699164442,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y011.png,3,11,1.638987,10,0.011677,0.197778,1.6404681391656293,0.008129350202913962,317.10391517539256,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y012.png,3,12,1.635875,9,0.00943,0.187591,1.636712152002031,0.008148005734354351,341.0757943015951,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y013.png,3,13,1.640321,9,0.013336,0.181686,1.6351524595440696,0.008155777721007413,349.38087587002184,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X003_Y014.png,3,14,1.638839,9,0.014057,0.193857,1.6371385959440408,0.00814588333146587,347.9361043690405,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y000.png,4,0,1.650693,9,0.008891,0.15519,1.6527514516755095,0.008068932558782766,324.5940669683631,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y001.png,4,1,1.650693,9,0.008891,0.182089,1.6533583193085946,0.008065970845071779,311.59974585954063,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y002.png,4,2,1.646989,10,0.01296,0.191481,1.6489145377226258,0.00808770842570091,341.3476900012878,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y003.png,4,3,1.648322,10,0.012884,0.173595,1.6435242538832215,0.00811423376837344,295.338999793206,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y004.png,4,4,1.646248,9,0.01899,0.176998,1.6431677612727955,0.008115994187757188,249.56601525768863,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y005.png,4,5,1.644766,9,0.017642,0.188676,1.6471787529385828,0.008096231193007166,258.58229256154965,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y006.png,4,6,1.641802,9,0.014057,0.171971,1.6424532575839352,0.0081195248256972,334.74791490392704,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y007.png,4,7,1.641802,9,0.010425,0.176159,1.6403504241102087,0.008129933582474576,343.64665263602586,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y008.png,4,8,1.646248,9,0.01899,0.182421,1.6465373829958452,0.008099384889601168,345.89849339744137,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y009.png,4,9,1.640321,9,0.00943,0.191609,1.6431296829281468,0.008116182270065638,331.1621215556431,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y010.png,4,10,1.638987,10,0.011677,0.190822,1.6395285827644244,0.00813400884875953,335.34115795122284,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y011.png,4,11,1.637653,10,0.016394,0.197026,1.6337480257847596,0.00816278874681068,363.5672477810764,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y012.png,4,12,1.63632,10,0.009001,0.173689,1.6390621169490374,0.008136323731783648,320.16746817263254,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y013.png,4,13,1.634394,9,0.011761,0.185097,1.6339199870601282,0.008161929657274728,275.024964397217,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X004_Y014.png,4,14,1.632912,9,0.01352,0.192756,1.633079742093825,0.008166129097224336,372.8427966408585,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y000.png,5,0,1.652175,9,0.012375,0.153369,1.6504206311097604,0.00808032797737918,326.7276399599161,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y001.png,5,1,1.647729,9,0.01352,0.178843,1.64645072879578,0.008099811167598045,330.0836191982334,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y002.png,5,2,1.646248,9,0.015075,0.198611,1.6463855876298406,0.008100131646073629,251.38581301644848,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y003.png,5,3,1.646248,9,0.015075,0.177319,1.6504031784256847,0.008080413425234141,311.4054779147762,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y004.png,5,4,1.641654,10,0.011677,0.189922,1.6471330567325455,0.008096455805734844,350.6962199925362,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y005.png,5,5,1.642988,10,0.02066,0.191775,1.6416894791394672,0.008123302347646381,287.2612785608967,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y006.png,5,6,1.641802,9,0.023522,0.171895,1.640561259015742,0.00812888877310252,310.1667237839657,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y007.png,5,7,1.644766,9,0.016333,0.19023,1.6410168536695935,0.008126631953948896,282.3471271641743,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y008.png,5,8,1.641802,9,0.015559,0.182634,1.6391299757530695,0.008135986893823374,316.33211969029065,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y009.png,5,9,1.637357,9,0.014575,0.183273,1.635698228515357,0.008153056454737606,332.8215170086408,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y010.png,5,10,1.634394,9,0.011761,0.191423,1.6359760710124704,0.00815167179783178,253.59645277314917,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y011.png,5,11,1.637357,9,0.014575,0.195038,1.6364423059439088,0.008149349324177827,267.0474249867852,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y012.png,5,12,1.640321,10,0.012573,0.183386,1.6388911227256937,0.008137172637692099,328.7092098267384,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y013.png,5,13,1.63632,10,0.010979,0.193548,1.6375989287779695,0.008143593504883225,333.2294403285542,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X005_Y014.png,5,14,1.632912,9,0.009688,0.188765,1.6316597973514888,0.008173235635055117,334.2717175708914,sub-bin,0.984375
500,BED-S,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag500_SED-BED/BED-S/Grp_001_BED-S_X006_Y000.png,6,0,1.649211,9,0.021086,0.155748,1.6462173999208929,0.00810095920541287,316.24427072132283,sub-bin,0.984375
