magnification,detector,image_path,tile_x,tile_y,pitch_1d_um,n_grooves,sd_grooves_um,profile_height,pitch_fft_um,fft_peak_freq,fft_snr,fft_quality,fft_peak_width_fwhm
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X001_Y009.png,1,9,1.643284,9,0.016028,0.286569,1.6452735279724828,0.008105606619972946,250.748941102766,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y000.png,2,0,1.650693,9,0.016028,0.298997,1.6479424578546586,0.008092479161779185,239.6939539046859,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y001.png,2,1,1.655138,9,0.020492,0.290026,1.6476540656794627,0.008093895604536683,253.51341143199693,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y002.png,2,2,1.647729,9,0.016484,0.303789,1.6516337488105155,0.008074393012133812,250.43269215589063,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y003.png,2,3,1.649211,9,0.020004,0.29776,1.6580794988969945,0.008043003974701743,219.25311313012608,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y004.png,2,4,1.652323,10,0.035812,0.30822,1.6473839610766456,0.008095222677343729,225.8077857883316,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y005.png,2,5,1.642988,10,0.024185,0.278469,1.6476159363026286,0.008094082914691169,228.66241100176904,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y006.png,2,6,1.647729,9,0.023205,0.312506,1.6482017697050089,0.008091205970727015,255.9473091747028,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y007.png,2,7,1.647729,9,0.017781,0.302117,1.6439716945122087,0.00811202531315904,243.94307446308972,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y008.png,2,8,1.644766,9,0.017642,0.305347,1.6438427610759498,0.008112661573100326,246.89845775054548,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X002_Y009.png,2,9,1.643284,9,0.022884,0.286841,1.6452510576721937,0.008105717323694379,211.02056961264256,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y000.png,3,0,1.652175,9,0.014057,0.301507,1.6499413787538335,0.00808267504029286,252.6955273040257,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y001.png,3,1,1.652175,9,0.012375,0.282517,1.6500728344511122,0.008082031121029957,260.77282543105014,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y002.png,3,2,1.649211,9,0.020004,0.297752,1.6493842158762564,0.00808540537228017,227.63199205848483,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y003.png,3,3,1.649211,9,0.024042,0.287887,1.647053365991907,0.008096847543229833,231.0658605173812,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y004.png,3,4,1.644766,9,0.025825,0.295016,1.6463388791501343,0.008100361455889457,234.3457296895343,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y005.png,3,5,1.649656,10,0.021823,0.285374,1.651268301895798,0.008076179979164617,225.29442887946297,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y006.png,3,6,1.644321,10,0.018912,0.294054,1.6496867251442369,0.008083922721045113,251.57461133936343,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y007.png,3,7,1.647729,9,0.030637,0.283071,1.649047458023963,0.008087056521696667,239.8999382286257,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y008.png,3,8,1.646248,9,0.015075,0.307296,1.6435631028638669,0.008114041971836959,248.65458928250052,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X003_Y009.png,3,9,1.637357,9,0.022884,0.255778,1.642998152824741,0.008116832010475514,212.4217058954088,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y000.png,4,0,1.652175,9,0.016927,0.308206,1.6498659903091482,0.008083044367440497,249.33816404589737,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y001.png,4,1,1.652175,9,0.020492,0.328338,1.6491618937679966,0.008086495358882027,275.02039746831457,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y002.png,4,2,1.650693,9,0.01296,0.299199,1.6493663743053013,0.008085492833947813,244.3399276904296,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y004.png,4,4,1.649211,9,0.016333,0.310705,1.6515228956603762,0.008074934979734268,262.3408945997401,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y005.png,4,5,1.641802,9,0.026205,0.286965,1.6463124495409274,0.00810049149766116,239.7696675121152,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y006.png,4,6,1.827024,9,0.560546,0.280752,1.646668461063485,0.008098740162538311,195.05743997779405,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y007.png,4,7,1.646989,10,0.025342,0.300797,1.6495073515893663,0.00808480179682151,216.34053766079285,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y008.png,4,8,1.647729,9,0.02915,0.275522,1.6446142399925108,0.008108855971027423,225.62906806456945,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X004_Y009.png,4,9,1.853696,8,0.593069,0.263957,1.6460793593508032,0.008101638553598994,239.6855082621762,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y000.png,5,0,1.655138,9,0.018193,0.288429,1.653772572368854,0.008063950402138836,262.8803984117993,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y001.png,5,1,1.647729,9,0.020127,0.311938,1.653367346852262,0.008065926804100385,260.5278895250649,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y002.png,5,2,1.655138,9,0.022558,0.315531,1.648824783074194,0.008088148684383225,259.19365640697214,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y004.png,5,4,1.646248,9,0.016484,0.311853,1.650258465152924,0.008081122007008884,217.7076613705772,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y005.png,5,5,1.649211,9,0.024949,0.274514,1.6497103538301852,0.008083806935585705,227.01691241947992,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y006.png,5,6,1.646248,9,0.011761,0.301274,1.6464491784063222,0.008099818794837324,248.14494260975096,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y007.png,5,7,1.646989,10,0.025342,0.26583,1.6442296066278643,0.008110752869455111,239.8222625863216,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y008.png,5,8,1.645655,10,0.029621,0.271032,1.6448131559410262,0.008107875324215945,223.1242838226545,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X005_Y009.png,5,9,1.644766,9,0.01886,0.255265,1.6495425381371045,0.008084629339150488,199.8352712075704,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y000.png,6,0,1.653657,10,0.047877,0.314799,1.6508051690740242,0.008078445748676959,216.9335734809125,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y001.png,6,1,1.648322,10,0.016869,0.30159,1.6499342400158,0.008082710011444028,215.01628791108155,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y002.png,6,2,1.649211,9,0.025825,0.298326,1.6494972245696482,0.008084851433126436,266.9595269441022,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y008.png,6,8,1.827024,9,0.551268,0.277941,1.6429692756303402,0.008116974673725134,220.19684008534068,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X006_Y009.png,6,9,1.641654,10,0.015966,0.252841,1.6443437854510623,0.008110189680524623,193.45693142424432,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y000.png,7,0,1.646989,10,0.026856,0.32077,1.65356356444834,0.00806496967320946,253.52032478912872,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y001.png,7,1,1.650693,9,0.019755,0.289269,1.651153207867541,0.008076742931216735,242.7526864734685,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y002.png,7,2,1.650693,9,0.01736,0.299686,1.6493089403981194,0.008085774395172378,248.3879131561724,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y003.png,7,3,1.643284,9,0.018596,0.299422,1.6492197492570757,0.008086211680406715,250.66458882472645,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y004.png,7,4,1.650693,9,0.011113,0.293952,1.6470102012601238,0.00809705974486175,250.53817550940624,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y005.png,7,5,1.641802,9,0.02704,0.28453,1.638031421307501,0.008141443336511246,234.36763167050927,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y006.png,7,6,1.643284,9,0.018596,0.300991,1.6445072572027957,0.008109383489546651,208.95578686023535,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y007.png,7,7,1.643284,9,0.01736,0.255627,1.6469229420692164,0.008097488752718778,206.93831305229207,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X007_Y009.png,7,9,1.646989,10,0.022884,0.264573,1.6449997381766268,0.008106955697623396,229.69870417944324,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y000.png,8,0,1.652175,9,0.022558,0.313504,1.651074052336036,0.008077130145150989,257.5017955259523,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y001.png,8,1,1.653657,9,0.023099,0.281683,1.6514372141978182,0.008075353931319697,242.205436821028,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y002.png,8,2,1.650989,10,0.030669,0.301222,1.6481594850763202,0.008091413556002113,213.79371797849765,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y003.png,8,3,1.648322,10,0.021039,0.301309,1.6517375894246336,0.008073885395225184,260.26724005455753,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y004.png,8,4,1.644766,9,0.011549,0.269994,1.6477992741270555,0.008093182348963527,237.300068661217,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y005.png,8,5,1.649211,9,0.021086,0.273883,1.6450832296571063,0.008106544252341374,241.0828283632068,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y006.png,8,6,1.646248,9,0.01352,0.307489,1.6465119012134408,0.008099510237473366,251.32808430273008,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y007.png,8,7,1.649211,9,0.026672,0.274898,1.6425293033832535,0.008119148908047399,225.11853672582143,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y008.png,8,8,1.643284,9,0.01736,0.297796,1.645946586105049,0.008102292086864148,236.916841199073,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X008_Y009.png,8,9,1.643284,9,0.022884,0.275816,1.6459295280955482,0.008102376057029965,237.0454249091527,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y000.png,9,0,1.653657,9,0.027493,0.316165,1.649476403491194,0.008084953486920976,239.7107937544208,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y001.png,9,1,1.650693,9,0.021891,0.276379,1.6503513234324576,0.008080667316498072,244.3405991453793,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y002.png,9,2,1.652175,9,0.018193,0.31422,1.6510363911702233,0.008077314389507635,263.6608028070325,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y003.png,9,3,1.649656,10,0.016692,0.301426,1.6508797779617832,0.008078080656160728,253.9098340749412,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y004.png,9,4,1.649656,10,0.015463,0.288089,1.6466228458239696,0.008098964516265229,209.63077546237372,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y005.png,9,5,1.655138,9,0.024449,0.287089,1.6455913932981017,0.008104040926752811,239.9701988074853,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y006.png,9,6,1.853696,8,0.59354,0.285968,1.6436186671079038,0.008113767668181693,238.6319274332636,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y007.png,9,7,1.643284,9,0.028115,0.278482,1.642116943300784,0.00812118774756304,228.79977140451888,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y008.png,9,8,1.644766,9,0.045224,0.283819,1.642412934686953,0.00811972416823535,239.7134503971648,sub-bin,0.984375
750,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag750_SED-BED/SED/Grp_001_SED_X009_Y009.png,9,9,1.644766,9,0.01886,0.29115,1.6475623050998622,0.008094346392072668,224.87074613906825,sub-bin,0.984375
